RUN,NOMBRES,APELLIDOS,CORREO,SEXO,FECHA DE NACIMIENTO,FACULTAD,CARRERA,PREFERENCIA,AÑO EGRESO,NES,PUNTAJE LENGUAJE,PUNTAJE MATEMÁTICA
20480939,SANTE IGNACIO,PINTO MORANDINI,sante.pinto.m@usachi.cy,MASCULINO,4-8-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,4.18,591,821
20034244,KRISTEN DEBORAH,MILLA BEVILACQUA,kristen.milla.b@usachi.cy,FEMENINO,30-9-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.14,552,630
18226600,JOSE MIGUEL JAMES,MARTIN REYES,jose miguel.martin.r@usachi.cy,MASCULINO,13-8-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.42,720,714
19446947,TAMARA KIM,HARRIS CALZADA,tamara.harris.c@usachi.cy,FEMENINO,14-5-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,4.73,592,551
20032256,BENÍCIO VALERIO,MELO OLIVEIRA,benício.melo.o@usachi.cy,MASCULINO,31-8-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.01,652,600
18410448,AMANDA PAOLA,BLANCO MAZA,amanda.blanco.m@usachi.cy,FEMENINO,13-9-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.66,731,646
18503073,ALFREDO MATTHEW,BAÑOS NUNES,alfredo.baños.n@usachi.cy,MASCULINO,5-1-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,4.34,674,756
20387538,LILIANA CHERYL,JOHNSON COOPER,liliana.johnson.c@usachi.cy,FEMENINO,24-3-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,4.23,671,685
20888252,ANA BEATRIZ,TRAVIS VALDIVIA,ana.travis.v@usachi.cy,FEMENINO,7-3-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.98,668,663
20322367,LUIZA CARLA,ESTRADA FIOL,luiza.estrada.f@usachi.cy,FEMENINO,5-8-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,4.71,650,565
19092354,MICAELA JACQUELINE,ROBINSON PONCE,micaela.robinson.p@usachi.cy,FEMENINO,6-11-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.5,774,788
19242534,CRISTOBAL MELODY,FOGAÇA SMITH,cristobal.fogaça.s@usachi.cy,FEMENINO,17-8-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.65,760,618
20754027,RUBY MIGUEL ÁNGEL,BOMPIANI WASHINGTON,ruby.bompiani.w@usachi.cy,MASCULINO,27-10-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.9,752,562
18532361,EDWARD MARCELLO,CHAVEZ HILL,edward.chavez.h@usachi.cy,MASCULINO,9-7-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2017,5.49,830,664
20762173,CAMILLO JOSE IGNACIO,MARÍ DOMÍNGUEZ,camillo.marí.d@usachi.cy,MASCULINO,13-10-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,5.48,716,712
19235641,ALFREDO DAVID,HERNANDEZ EDWARDS,alfredo.hernandez.e@usachi.cy,MASCULINO,1-4-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,5.26,774,702
19542498,GARRETT PASCUAL,FARIAS RICOLFI,garrett.farias.r@usachi.cy,MASCULINO,10-7-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,4.19,699,717
19653265,MIGUEL WHITNEY,SANJUAN JOVER,miguel.sanjuan.j@usachi.cy,FEMENINO,31-7-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2017,5.28,756,741
19580302,MIRIAM MARIA,CAMPOS VILLARREAL,miriam.campos.v@usachi.cy,FEMENINO,4-8-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.77,568,609
19226900,ALEXIA KAREN,HERRERO LUNA,alexia.herrero.l@usachi.cy,FEMENINO,24-1-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.18,725,805
18755343,ROY PHILIP,LLOYD RODRIGUES,roy.lloyd.r@usachi.cy,MASCULINO,13-8-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.81,682,557
19784861,HEATHER JORGE LUIS,VERGA PASCARELLA,heather.verga.p@usachi.cy,FEMENINO,25-11-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.39,725,623
20435106,RICARDO ADÁN,COSTALONGA ROSE,ricardo.costalonga.r@usachi.cy,MASCULINO,28-11-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,5.02,619,644
18435478,MIREIA DARLENE,SANTOS CORTESE,mireia.santos.c@usachi.cy,FEMENINO,10-6-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2017,5.57,687,651
19486907,RAUL RAÚL,GAMEZ KNAPP,raul.gamez.k@usachi.cy,MASCULINO,13-6-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,5.39,801,610
19778001,DANIELLE JULIA,MORAES DELEDDA,danielle.moraes.d@usachi.cy,FEMENINO,6-6-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2017,4.84,813,656
18567252,MARTINO GUSTAVO,DAVIS FERNANDEZ,martino.davis.f@usachi.cy,MASCULINO,14-4-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.87,831,847
19827577,MARIE ELISA,OTERO DAWSON,marie.otero.d@usachi.cy,FEMENINO,3-2-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.19,650,696
20931583,DIEGO OCTAVIO,SPINELLI GUARDIOLA,diego.spinelli.g@usachi.cy,MASCULINO,29-8-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,6.87,601,710
20861657,CLARA RAUL,ROJO REEVES,clara.rojo.r@usachi.cy,MASCULINO,12-6-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,4.11,847,661
18158240,MARIA STEPHANIE,DA ROSA VISCONTI,maria.da rosa.v@usachi.cy,FEMENINO,30-12-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.28,576,725
19732052,JOÃO PEDRO LUIZ GUSTAVO,ARAÚJO KIRK,joão pedro.araújo.k@usachi.cy,MASCULINO,13-4-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,5.73,815,755
20556041,LUIZ FELIPE BENITO,HERRERO PEIXOTO,luiz felipe.herrero.p@usachi.cy,MASCULINO,24-7-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,6.75,759,766
18403854,ANDRÉ MIGUEL,PELAYO PATTERSON,andré.pelayo.p@usachi.cy,MASCULINO,17-11-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.88,805,746
20915412,RACHAEL ALEXANDRA,ORTESE COPPOLA,rachael.ortese.c@usachi.cy,FEMENINO,10-7-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,4.43,621,650
19764874,XAVIER CARLOS EDUARDO,MAESTAS ADAMS,xavier.maestas.a@usachi.cy,MASCULINO,22-4-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,5.36,606,825
18025695,TIMOTHY JUAN,RICHARDSON ANTHONY,timothy.richardson.a@usachi.cy,MASCULINO,11-8-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.46,597,746
19762105,VICTORIA MARTA,RIBEIRO PIZARRO,victoria.ribeiro.p@usachi.cy,FEMENINO,20-5-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,6.64,633,733
18619198,ISABEL SOPHIA,SANTOS SCADUTO,isabel.santos.s@usachi.cy,FEMENINO,9-3-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,6.27,829,839
19706769,BRANDON CARL,OLIVEIRA MARES,brandon.oliveira.m@usachi.cy,MASCULINO,14-7-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,4.86,721,724
20920474,FRANCISCO JAVIER XAVIER,FERREIRA CLAVERO,francisco javier.ferreira.c@usachi.cy,MASCULINO,6-1-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.81,837,735
19516386,CITLALI CARMEN,DA CUNHA GIBSON,citlali.da cunha.g@usachi.cy,FEMENINO,13-2-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,5.95,768,825
18570992,TAYLOR LUIZA,PALMER CARRANZA,taylor.palmer.c@usachi.cy,FEMENINO,27-6-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,4.91,784,775
20278491,BAILEY MIREIA,MONTEMAYOR ALVES,bailey.montemayor.a@usachi.cy,FEMENINO,4-2-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,6.88,586,753
20115275,JORDAN ALICIA,CORREIA MARTIN,jordan.correia.m@usachi.cy,MASCULINO,28-4-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.15,579,550
18775457,JAVIER GUILLERMO,BORSIERE COLLINS,javier.borsiere.c@usachi.cy,MASCULINO,9-7-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.19,688,750
18684134,ASUNCIÓN GRECA,SALAS TRAN,asunción.salas.t@usachi.cy,FEMENINO,31-3-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,4.67,674,615
18106522,ALBERTO SCOTT,SMITH NGUYEN,alberto.smith.n@usachi.cy,MASCULINO,31-5-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,4.4,587,675
18204692,MELISSA CLAUDIA,MARTINS CEDILLO,melissa.martins.c@usachi.cy,FEMENINO,7-8-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,5.21,829,626
19458547,VINICIUS ENZO,CASAL ROACH,vinicius.casal.r@usachi.cy,MASCULINO,7-5-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,6.22,763,773
20133530,HELENA JESSICA,DISDERO DOSSETTI,helena.disdero.d@usachi.cy,FEMENINO,18-9-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.91,600,772
20169092,JOSE MANUEL DAMIANO,CASTRO SERRAGLIO,jose manuel.castro.s@usachi.cy,MASCULINO,27-11-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,4.76,629,704
20610545,TROY CARLOTA,REZENDE MORA,troy.rezende.m@usachi.cy,MASCULINO,7-7-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,4.68,584,635
18696862,ROCCO ADALBERTO,SANDOVAL CAMPOS,rocco.sandoval.c@usachi.cy,MASCULINO,7-5-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2017,4.59,813,706
20199961,PATRICIA RAÚL,URÍAS VILLEGAS,patricia.urías.v@usachi.cy,FEMENINO,16-12-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,4.88,766,614
19690160,CLAUDIA CHERYL,POTTER ECO,claudia.potter.e@usachi.cy,FEMENINO,5-1-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,4.97,804,678
18661428,CLAUDIA MONICA,TOMÉ MÉNDEZ,claudia.tomé.m@usachi.cy,FEMENINO,5-4-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,6.08,623,833
20742882,SHANNON ALICE,PHELPS PIGAFETTA,shannon.phelps.p@usachi.cy,FEMENINO,5-12-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,6.07,826,775
19005290,LORENZO FAUSTO,SMITH ALVES,lorenzo.smith.a@usachi.cy,MASCULINO,3-1-2000,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.42,569,682
18722159,ALEJANDRA ALÍCIA,MORENO COSTA,alejandra.moreno.c@usachi.cy,FEMENINO,19-3-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,4.12,807,740
20851387,MAYSA TRINIDAD,AZEVEDO RAMOS,maysa.azevedo.r@usachi.cy,FEMENINO,21-9-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2017,5.11,663,744
19635327,KAMILLY LISA,MELO RODRIGUES,kamilly.melo.r@usachi.cy,FEMENINO,16-8-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,4.88,842,638
20306448,MARIANA CRISTAL,BLACK MERAZ,mariana.black.m@usachi.cy,FEMENINO,15-5-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.62,606,561
19088317,GELSOMINA MARIA JULIA,COOPER RODA,gelsomina.cooper.r@usachi.cy,FEMENINO,31-8-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,5.99,602,714
19363032,CELIA BEATRIZ,JACKSON GUAJARDO,celia.jackson.g@usachi.cy,FEMENINO,10-10-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,4.5,610,792
18830983,MARÍA JOSEFINA,BAUTISTA MILLER,maría.bautista.m@usachi.cy,FEMENINO,9-6-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.72,574,650
20471460,SHELBY LETÍCIA,DUNCAN RICH,shelby.duncan.r@usachi.cy,FEMENINO,17-3-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2017,6.95,789,760
18814515,GABRIELLE CHRISTINE,MARTINELLI SOLANO,gabrielle.martinelli.s@usachi.cy,FEMENINO,22-10-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.3,807,798
20718054,SCOTT PAUL,ALCALA RICHMOND,scott.alcala.r@usachi.cy,MASCULINO,4-1-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,6.53,634,770
18026693,ANA CLARA MARGARITA,HEBERT PERERA,ana clara.hebert.p@usachi.cy,FEMENINO,4-7-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.18,705,698
19402652,ANA JÚLIA REBECA,TOMÉ OLIVEIRA,ana júlia.tomé.o@usachi.cy,FEMENINO,13-12-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.87,819,767
18515945,JOSEPH JERRY,RIZZO ALVARADO,joseph.rizzo.a@usachi.cy,MASCULINO,29-6-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.37,606,843
19543643,VICTOR BILLY,DA CONCEIÇÃO COMENCINI,victor.da conceição.c@usachi.cy,MASCULINO,7-4-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,6.97,646,772
20220368,GIANCARLO AMADEO,LOPES MÁRQUEZ,giancarlo.lopes.m@usachi.cy,MASCULINO,5-10-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2017,6.26,805,652
19108003,NELLY ORLANDO,ALFARO MENDES,nelly.alfaro.m@usachi.cy,MASCULINO,9-1-2000,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2017,5.24,618,814
18801286,ROSINA MONTSERRAT,MELO ROMANO,rosina.melo.r@usachi.cy,FEMENINO,11-8-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,6.84,555,793
20886387,JAVIER KENNETH,SHEPPARD FERREIRA,javier.sheppard.f@usachi.cy,MASCULINO,14-1-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,4.27,725,610
19426412,ANA SOPHIA SUSANNA,SILVEIRA BALDERAS,ana sophia.silveira.b@usachi.cy,FEMENINO,7-9-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,5.54,793,707
20822641,NOELIA SAMUEL,INFANTE CALLEGARO,noelia.infante.c@usachi.cy,MASCULINO,15-9-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.33,739,644
19812331,LILIANA MODESTO,NELSON FRANK,liliana.nelson.f@usachi.cy,FEMENINO,7-3-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,6.11,807,615
20728914,MORGAN OMAR,ALLEN BARRANCO,morgan.allen.b@usachi.cy,FEMENINO,21-6-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.31,709,743
19682172,RAYMOND AITOR,CHECHI SEVILLA,raymond.chechi.s@usachi.cy,MASCULINO,16-9-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.88,707,614
18569528,LARISSA LORI,LÓPEZ FERNANDEZ,larissa.lópez.f@usachi.cy,FEMENINO,3-10-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2017,6.27,811,835
18972432,LUIS MIGUEL CAROL,AMORÓS ANGUISSOLA,luis miguel.amorós.a@usachi.cy,FEMENINO,2-1-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.77,743,795
19996141,EDDIE IGNACIO,GOICOECHEA DE LA CRÚZ,eddie.goicoechea.d@usachi.cy,MASCULINO,3-7-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,4.35,689,711
18049699,BELEN MIREIA,GIL TAYLOR,belen.gil.t@usachi.cy,FEMENINO,23-10-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,6.78,824,603
19840233,PATRICK DYLAN,LEONARD ESPINOZA,patrick.leonard.e@usachi.cy,MASCULINO,13-12-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2018,5.46,839,763
20634504,ALMA SOFIA,MORRISON LUZ,alma.morrison.l@usachi.cy,FEMENINO,25-3-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.57,688,646
19092149,LAÍS VÍCTOR,CLARK MONTES,laís.clark.m@usachi.cy,FEMENINO,6-3-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,5.45,652,616
20196124,FRANCISCO JAVIER AIDA,COVARRUBIAS CAVANNA,francisco javier.covarrubias.c@usachi.cy,MASCULINO,31-5-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,5.05,811,668
20182216,STEPHEN JOSE IGNACIO,SCOTT ROQUE,stephen.scott.r@usachi.cy,MASCULINO,14-7-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,6.65,686,596
20977513,ANTONIA MARIA ALICE,MOLESINI ANDRÉS,antonia.molesini.a@usachi.cy,FEMENINO,5-6-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2017,6,785,752
19866164,MARISOL ALDERANO,CAMPOS MONDAINI,marisol.campos.m@usachi.cy,MASCULINO,2-8-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,4.03,585,610
19879303,ASHLEY MARTA,GONÇALVES BURKE,ashley.gonçalves.b@usachi.cy,FEMENINO,10-7-1993,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,5.92,714,636
19284688,PURIFICACIÓN DOLORES,ARÉVALO VALADEZ,purificación.arévalo.v@usachi.cy,FEMENINO,29-8-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.11,769,565
18613125,ROSARIO VICENTE,KENT MORENO,rosario.kent.m@usachi.cy,MASCULINO,3-9-1992,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,6.39,727,688
19228001,CHRISTOPHER RUBY,EVANS HARRIS,christopher.evans.h@usachi.cy,MASCULINO,22-11-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,6.27,731,818
19928827,PRISCILLA MEAGAN,SOLÍS CASTRO,priscilla.solís.c@usachi.cy,FEMENINO,11-9-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2017,4.48,563,610
20405172,LUIZA GERARDO,LUCERO CARBONELL,luiza.lucero.c@usachi.cy,FEMENINO,28-3-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.22,825,550
20061658,MICHAEL JUAN FRANCISCO,BARROS SEGOVIA,michael.barros.s@usachi.cy,MASCULINO,7-5-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,4.07,637,840
20342438,YAGO JOHN,CARRERO MILLER,yago.carrero.m@usachi.cy,MASCULINO,9-4-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2018,4.14,713,813
20081321,RAFFAELLO KEVIN,MAYER PORTO,raffaello.mayer.p@usachi.cy,MASCULINO,23-4-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.13,773,640
18734723,CRISTINA NATALIE,CAVAZOS TAYLOR,cristina.cavazos.t@usachi.cy,FEMENINO,27-2-1998,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,6.03,574,694
19147878,EMILIANO BIANCA,EVANS FERREIRA,emiliano.evans.f@usachi.cy,FEMENINO,27-1-1990,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,5.15,658,704
18041994,FELICIA JACINTO,MOREIRA REESE,felicia.moreira.r@usachi.cy,FEMENINO,15-12-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,6.43,790,588
20592739,TERRY NAYELI,MORRIS JOHNSON,terry.morris.j@usachi.cy,MASCULINO,25-9-1994,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2018,6.19,708,808
19836576,WILFRIDO LUIZ OTÁVIO,AGUIRRE AZEVEDO,wilfrido.aguirre.a@usachi.cy,MASCULINO,10-10-1995,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,1,2019,6.9,674,655
20130114,MARIANO ADRIANA,DONOVAN GRIFFIN,mariano.donovan.g@usachi.cy,FEMENINO,19-10-1997,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,3,2019,5.89,611,666
20301996,BEATRIZ SUSAN,REILLY ROSS,beatriz.reilly.r@usachi.cy,FEMENINO,4-11-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,ADMINISTRACIÓN PÚBLICA,2,2019,5.18,778,645
19462127,JOHN GIACOBBE,VENEGAS SOLANO,john.venegas.s@usachi.cy,MASCULINO,12-1-1999,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,CONTADOR PÚBLICO Y AUDITOR (DIURNO),2,2018,4.63,749,750
18507451,BRENDA CONSUELO,MONTEIRO BADILLO,brenda.monteiro.b@usachi.cy,FEMENINO,24-12-1991,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,CONTADOR PÚBLICO Y AUDITOR (DIURNO),3,2018,5.13,648,701
19537898,JAMES ANDRÉ,CORRALES MENDES,james.corrales.m@usachi.cy,MASCULINO,10-4-1996,FACULTAD DE ADMINISTRACIÓN Y ECONOMÍA,CONTADOR PÚBLICO Y AUDITOR (DIURNO),3,2019,6.73,764,768
